"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMC","ACMC_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSC","ACSC_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-04-24",,,"   10",",,X",,,"   10",",,X","8.50",",,X",,," 1150",",,X",,," 1307",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"79",",,0","39",",,0",,,"  769",",,X","  240",",,X",,,,,"  225","W,,X",,,"16.1",",,X",,,,,"27.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-04-25",,,"   10",",,X",,,"   20",",,X","8.28",",,X",,," 1550",",,X",,," 1641",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"84",",,0","52",",,0",,,"  729",",,X","  230",",,X",,,,,"  225","W,,X",,,"15.0",",,X",,,,,"23.0",",,X",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-04-26",,,"   60",",,X",,,"   80",",,X","8.50",",,X",,," 1650",",,X",,," 1229",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"86",",,0","58",",,0",,,"  553",",,X","  250",",,X",,,,,"  225","W,,X",,,"16.1",",,X",,,,,"28.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-04-27",,,"   80",",,X",,,"   90",",,X","9.84",",,X",,," 1650",",,X",,," 0419",",,X","0.06",",,0,2400","0.0",",,0,","0.0",",,0,",,,"81",",,0","58",",,0",,,"  447",",,X","  290",",,X",,,,,"  180","W,,X",,,"17.0",",,X",,,,,"33.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-04-28",,,"  100",",,X",,,"  100",",,X","7.83",",,X",,," 1914",",,X",,," 1911",",,X","0.04",",,0,2400","0.0",",,0,","0.0",",,0,",,,"72",",,0","49",",,0",,,"  253",",,X","  140",",,X",,,,,"  135","W,,X",,,"16.1",",,X",,,,,"24.2",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-04-29",,,"  100",",,X",,,"  100",",,X","7.16",",,X",,," 1150",",,X",,," 1129",",,X","0.23",",,0,2400","0.0",",,0,","0.0",",,0,",,,"68",",,0","54",",,0",,,"   25",",,X","  240",",,X",,,,,"  225","W,,X",,,"15.0",",,X",,,,,"23.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-04-30",,,"  100",",,X",,,"  100",",,X","7.61",",,X",,," 1850",",,X",,," 0052",",,X","0.42",",,0,2400","0.0",",,0,","0.0",",,0,",,,"66",",,0","49",",,0",,,"    7",",,X","  240",",,X",,,,,"  360","W,,X",,,"10.1",",,X",,,,,"17.2",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-01",,,"   90",",,X",,,"  100",",,X","9.40",",,X",,," 0350",",,X",,," 0210",",,X","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"58",",,0","36",",,0",,,"    0",",,X","  280",",,X",,,,,"  270","W,,X",,,"17.0",",,X",,,,,"27.5",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-02",,,"   40",",,X",,,"   50",",,X","3.58",",,X",,," 1750",",,X",,," 1709",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"61",",,0","30",",,0",,,"  771",",,X","   40",",,X",,,,,"   45","W,,X",,,"8.1",",,X",,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-03",,,"  100",",,X",,,"  100",",,X","7.61",",,X",,," 0950",",,X",,," 0843",",,X","0.03",",,0,2400","0.0",",,0,","0.0",",,0,",,,"55",",,0","46",",,0",,,"    0",",,X","   60",",,X",,,,,"   90","W,,X",,,"14.1",",,X",,,,,"19.5",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-04",,,"  100",",,X",,,"  100",",,X","5.14",",,X",,," 1150",",,X",,," 0803",",,X","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"54",",,0","47",",,0",,,"    0",",,X","  100",",,X",,,,,"  135","W,,X",,,"8.1",",,X",,,,,"12.8",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-05",,,"   80",",,X",,,"   70",",,X","6.04",",,X",,," 1750",",,X",,," 1528",",,X","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"70",",,0","43",",,0",,,"  554",",,X","  290",",,X",,,,,"  270","W,,X",,,"12.1",",,X",,,,,"19.5",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-06",,,"  100",",,X",,,"  100",",,X","5.37",",,X",,," 0050",",,X",,," 0037",",,X","0.10",",,0,2400","0.0",",,0,","0.0",",,0,",,,"62",",,0","47",",,0",,,"  586",",,X","  350",",,X",,,,,"  360","W,,X",,,"10.1",",,X",,,,,"17.2",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-07",,,"  100",",,X",,,"  100",",,X","7.83",",,X",,," 2250",",,X",,," 2357",",,X","0.56",",,0,2400","0.0",",,0,","0.0",",,0,",,,"53",",,0","46",",,0",,,"    0",",,X","  330",",,X",,,,,"  360","W,,X",,,"12.1",",,X",,,,,"18.3",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-08",,,"   70",",,X",,,"   60",",,X","7.83",",,X",,," 0145",",,X",,," 0132",",,X","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"66",",,0","46",",,0",,,"  487",",,X","  320",",,X",,,,,"  315","W,,X",,,"12.1",",,X",,,,,"18.3",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-09",,,"   60",",,X",,,"   70",",,X","7.61",",,X",,," 1550",",,X",,," 1130",",,X","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"69",",,0","44",",,0",,,"  506",",,X","  260",",,X",,,,,"  270","W,,X",,,"14.1",",,X",,,,,"23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-10",,,"   10",",,X",,,"   10",",,X","4.47",",,X",,," 1450",",,X",,," 1524",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"70",",,0","39",",,0",,,"  762",",,X","  310",",,X",,,,,"  360","W,,X",,,"12.1",",,X",,,,,"21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-11",,,"   70",",,X",,,"   80",",,X","8.50",",,X",,," 1650",",,X",,," 1558",",,X","0.07",",,0,2400","0.0",",,0,","0.0",",,0,",,,"74",",,0","39",",,0",,,"  702",",,X","  220",",,X",,,,,"  225","W,,X",,,"17.9",",,X",,,,,"30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-12",,,,,,,"   60",",,X","7.61",",,X",,," 1250",",,X",,," 0807",",,X","0.02",",,0,2400","0.0",",,0,","0.0",",,0,",,,"62",",,0","43",",,0",,,"  655",",,X","  320",",,X",,,,,"  360","W,,X",,,"14.1",",,X",,,,,"23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-13",,,"   40",",,X",,,"   70",",,X","2.91",",,X",,," 1050",",,X",,," 1304",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"71",",,0","38",",,0",,,"  858",",,X","   50",",,X",,,,,"  270","W,,X",,,"8.1",",,X",,,,,"12.8",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-14",,,"   80",",,X",,,"  100",",,X","6.93",",,X",,," 1753",",,X",,," 1752",",,X","0.21",",,0,2400","0.0",",,0,","0.0",",,0,",,,"78",",,0","47",",,0",,,"  620",",,X","  230",",,X",,,,,"  225","W,,X",,,"13.0",",,X",,,,,"23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-15",,,"   80",",,X",,,"  100",",,X","8.50",",,X",,," 1512",",,X",,," 2045",",,X","0.21",",,0,2400","0.0",",,0,","0.0",",,0,",,,"74",",,0","56",",,0",,,"   48",",,X","  290",",,X",,,,,"  315","W,,X",,,"13.0",",,X",,,,,"20.8",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-16",,,"   50",",,X",,,"   60",",,X","8.72",",,X",,," 1750",",,X",,," 1143",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"66",",,0","50",",,0",,,"  549",",,X","  340",",,X",,,,,"  315","W,,X",,,"15.0",",,X",,,,,"24.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-17",,,"   50",",,X",,,"   60",",,X","7.38",",,X",,," 0950",",,X",,," 1046",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"62",",,0","47",",,0",,,"  717",",,X","   30",",,X",,,,,"   45","W,,X",,,"13.0",",,X",,,,,"21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-18",,,"   30",",,X",,,"   40",",,X","8.28",",,X",,," 1050",",,X",,," 1510",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"62",",,0","41",",,0",,,"  757",",,X","   20",",,X",,,,,"  360","W,,X",,,"15.0",",,X",,,,,"26.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-19",,,"   30",",,X",,,"   60",",,X","7.83",",,X",,," 1250",",,X",,," 1501",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"67",",,0","42",",,0",,,"  588",",,X","   10",",,X",,,,,"   45","W,,X",,,"13.0",",,X",,,,,"20.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-20",,,"    0",",,X",,,"    0",",,X","6.71",",,X",,," 1050",",,X",,," 1239",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"73",",,0","43",",,0",,,"  840",",,X","   70",",,X",,,,,"   45","W,,X",,,"13.0",",,X",,,,,"19.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-21",,,"   10",",,X",,,"   10",",,X","4.25",",,X",,," 0950",",,X",,," 1429",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"79",",,0","43",",,0",,,"  849",",,X","   60",",,X",,,,,"   45","W,,X",,,"12.1",",,X",,,,,"16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-22",,,"   10",",,X",,,"   20",",,X","2.24",",,X",,," 1050",",,X",,," 1437",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"88",",,0","48",",,0",,,"  711",",,X","  290",",,X",,,,,"   90","W,,X",,,"8.1",",,X",,,,,"13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-23",,,"   40",",,X",,,"   50",",,X","3.58",",,X",,," 1350",",,X",,," 1602",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"87",",,0","56",",,0",,,"  754",",,X","  320",",,X",,,,,"  360","W,,X",,,"8.9",",,X",,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-24",,,"   70",",,X",,,"   70",",,X","8.95",",,X",,," 1450",",,X",,," 2102",",,X","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"85",",,0","60",",,0",,,"  764",",,X","  270",",,X",,,,,"  270","W,,X",,,"16.1",",,X",,,,,"34.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-25",,,"   90",",,X",,,"   90",",,X","6.49",",,X",,," 1750",",,X",,," 1404",",,X","0.02",",,0,2400","0.0",",,0,","0.0",",,0,",,,"81",",,0","62",",,0",,,"  405",",,X","  310",",,X",,,,,"  270","W,,X",,,"12.1",",,X",,,,,"19.5",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-26",,,"   90",",,X",,,"   90",",,X","9.17",",,X",,," 1350",",,X",,," 1355",",,X","0.40",",,0,2400","0.0",",,0,","0.0",",,0,",,,"72",",,0","48",",,0",,,"  475",",,X","  310",",,X",,,,,"  315","W,,X",,,"15.0",",,X",,,,,"26.4",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-27",,,"   40",",,X",,,"   30",",,X","5.59",",,X",,," 0151",",,X",,," 0026",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"64",",,0","45",",,0",,,"  750",",,X","  360",",,X",,,,,"   45","W,,X",,,"10.1",",,X",,,,,"17.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-28",,,"   10",",,X",,,"   20",",,X","4.03",",,X",,," 1550",",,X",,," 1612",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"72",",,0","39",",,0",,,"  793",",,X","  250",",,X",,,,,"  225","W,,X",,,"10.1",",,X",,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-29",,,"    0",",,X",,,"    0",",,X","5.37",",,X",,," 1350",",,X",,," 1602",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"80",",,0","48",",,0",,,"  885",",,X","  220",",,X",,,,,"  180","W,,X",,,"12.1",",,X",,,,,"19.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-30",,,"   80",",,X",,,"   90",",,X","5.82",",,X",,," 1650",",,X",,," 1458",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"86",",,0","53",",,0",,,"  613",",,X","  230",",,X",,,,,"  225","W,,X",,,"13.0",",,X",,,,,"18.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-05-31",,,"   60",",,X",,,"   70",",,X","8.05",",,X",,," 1650",",,X",,," 1635",",,X","0.07",",,0,2400","0.0",",,0,","0.0",",,0,",,,"86",",,0","61",",,0",,,"  723",",,X","  260",",,X",,,,,"  270","W,,X",,,"14.1",",,X",,,,,"23.0",",,X","    1",",,0",,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-01",,,"   50",",,X",,,"   40",",,X","6.93",",,X",,," 1350",",,X",,," 1110",",,X","0.01",",,0,2400","0.0",",,0,","0.0",",,0,",,,"80",",,0","58",",,0",,,"  781",",,X","  300",",,X",,,,,"  270","W,,X",,,"14.1",",,X",,,,,"23.0",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-02",,,"   70",",,X",,,"   80",",,X","5.82",",,X",,," 1550",",,X",,," 1112",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"71",",,0","52",",,0",,,"  864",",,X","   50",",,X",,,,,"   45","W,,X",,,"10.1",",,X",,,,,"15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-03",,,"   30",",,X",,,"   50",",,X","3.36",",,X",,," 0950",",,X",,," 1530",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"76",",,0","44",",,0",,,"  862",",,X","   80",",,X",,,,,"   45","W,,X",,,"8.1",",,X",,,,,"13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-04",,,"   30",",,X",,,"   50",",,X","2.01",",,X",,," 1550",",,X",,," 1540",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"81",",,0","50",",,0",,,"  870",",,X","   30",",,X",,,,,"   45","W,,X",,,"6.9",",,X",,,,,"12.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-05",,,"   40",",,X",,,"   40",",,X","4.70",",,X",,," 1850",",,X",,," 1617",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"87",",,0","53",",,0",,,"  892",",,X","  180",",,X",,,,,"  180","W,,X",,,"8.9",",,X",,,,,"16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-06",,,"   80",",,X",,,"   90",",,X","7.16",",,X",,," 1420",",,X",,," 1407",",,X","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"89",",,0","66",",,0",,,"  351",",,X","  250",",,X",,,,,"  270","W,,X",,,"15.0",",,X",,,,,"21.9",",,X",,,,,"    1",",,0",,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-07",,,"   80",",,X",,,"  100",",,X","3.80",",,X",,," 1450",",,X",,," 1812",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"90",",,0","63",",,0",,,"  602",",,X","  340",",,X",,,,,"  135","W,,X",,,"8.1",",,X",,,,,"13.9",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-08",,,"   90",",,X",,,"  100",",,X","7.61",",,X",,," 0751",",,X",,," 1153",",,X","0.00","T,,0,2400","0.0",",,0,","0.0",",,0,",,,"69",",,0","55",",,0",,,"   55",",,X","   50",",,X",,,,,"   45","W,,X",,,"13.0",",,X",,,,,"19.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-09",,,"   60",",,X",,,"   60",",,X","5.82",",,X",,," 1250",",,X",,," 1116",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"80",",,0","50",",,0",,,"  786",",,X","  100",",,X",,,,,"   45","W,,X",,,"8.9",",,X",,,,,"13.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-10",,,"   80",",,X",,,"   80",",,X","3.80",",,X",,," 1451",",,X",,," 1055",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"87",",,0","57",",,0",,,"  830",",,X","  280",",,X",,,,,"   90","W,,X",,,"6.9",",,X",,,,,"11.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-11",,,"   70",",,X",,,"   80",",,X","5.59",",,X",,," 1650",",,X",,," 1721",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"87",",,0","62",",,0",,,"  680",",,X","  290",",,X",,,,,"  270","W,,X",,,"14.1",",,X",,,,,"19.5",",,X",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-12",,,"   60",",,X",,,"   80",",,X","6.26",",,X",,," 1450",",,X",,," 1811",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"89",",,0","58",",,0",,,"  432",",,X","  220",",,X",,,,,"  270","W,,X",,,"14.1",",,X",,,,,"21.9",",,X",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-13",,,"   60",",,X",,,"   70",",,X","9.17",",,X",,," 1550",",,X",,," 1505",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"93",",,0","65",",,0",,,"  517",",,X","  230",",,X",,,,,"  225","W,,X",,,"17.0",",,X",,,,,"31.1",",,X","    1",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1994-06-14",,,"   70",",,X",,,"   80",",,X","6.49",",,X",,," 1550",",,X",,," 1611",",,X","0.00",",,0,2400","0.0",",,0,","0.0",",,0,",,,"94",",,0","73",",,0",,,"  585",",,X","  200",",,X",,,,,"  180","W,,X",,,"12.1",",,X",,,,,"18.3",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
