"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-11","   80",",,X","  100",",,X",,,,,,,,," 1524",",,X","1.02",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"55",",,0","28",",,0",,,"    0",",,X",,,"  270","W,,X","  225","W,,X",,,,,"65.5",",,X","42.9",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-12","   20",",,X","   40",",,X",,,,,,,,," 0018",",,X","0.00",",,0,2400","   81",",,X","0.0",",,0,","0.0",",,0,",,,"28",",,0","18",",,0",,,"  468",",,X",,,"  270","W,,X","  225","W,,X",,,,,"40.3",",,X","36.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-13","  100",",,X","   90",",,X",,,,,,,,," 1354",",,X","0.00","T,,0,2400","   17",",,X","0.0",",,0,","0.0",",,0,",,,"45",",,0","20",",,0",,,"   96",",,X",,,"  135","W,,X","  135","W,,X",,,,,"21.9",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-14","  100",",,X","  100",",,X",,,,,,,,," 0930",",,X","0.03",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"41",",,0","37",",,0",,,"    0",",,X",,,"  180","W,,X","  270","W,,X",,,,,"13.9",",,X","8.1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-15","  100",",,X","  100",",,X",,,,,,,,," 2324",",,X","0.00",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"39",",,0","36",",,0",,,"    0",",,X",,,"   90","W,,X","   90","W,,X",,,,,"20.8",",,X","11.0",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-16","  100",",,X","  100",",,X",,,,,,,,," 1436",",,X","0.00","T,,0,2400","    1",",,X","0.0",",,0,","0.0",",,0,",,,"52",",,0","35",",,0",,,"    6",",,X",,,"  180","W,,X","  135","W,,X",,,,,"18.3",",,X","11.0",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-17","   90",",,X","   90",",,X",,,,,,,,," 1418",",,X","0.01",",,0,2400","   35",",,X","0.0",",,0,","0.0",",,0,",,,"57",",,0","36",",,0",,,"  204",",,X",,,"  225","W,,X","  225","W,,X",,,,,"32.2",",,X","23.0",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-18","   80",",,X","   90",",,X",,,,,,,,," 1506",",,X","0.00",",,0,2400","    7",",,X","0.0",",,0,","0.0",",,0,",,,"39",",,0","29",",,0",,,"   42",",,X",,,"  315","W,,X","  315","W,,X",,,,,"16.1",",,X","11.0",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-19","   90",",,X","   70",",,X",,,,,,,,," 1400",",,X","0.00","T,,0,2400","   47",",,X","0.0","T,,0,","0.0",",,0,",,,"39",",,0","31",",,0",,,"  276",",,X",,,"  225","W,,X","  225","W,,X",,,,,"17.2",",,X","11.0",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-20","   60",",,X","   70",",,X",,,,,,,,," 0812",",,X","0.00","T,,0,2400","   70",",,X","0.0","T,,0,","0.0",",,0,",,,"37",",,0","28",",,0",,,"  414",",,X",,,"  315","W,,X","  315","W,,X",,,,,"19.5",",,X","13.0",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-21","   40",",,X","   30",",,X",,,,,,,,," 1354",",,X","0.00","T,,0,2400","   69",",,X","0.0","T,,0,","0.0",",,0,",,,"40",",,0","22",",,0",,,"  408",",,X",,,"  225","W,,X","  225","W,,X",,,,,"24.2",",,X","16.1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-22","  100",",,X","  100",",,X",,,,,,,,," 1248",",,X","0.00","T,,0,2400","    0",",,X","0.0","T,,0,","0.0",",,0,",,,"37",",,0","32",",,0",,,"    0",",,X",,,"  225","W,,X","  225","W,,X",,,,,"31.1",",,X","23.9",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-23","   80",",,X","   90",",,X",,,,,,,,," 2154",",,X","0.02",",,0,2400","   17",",,X","0.2",",,0,","0.0","T,,0,",,,"32",",,0","13",",,0",,,"  102",",,X",,,"  270","W,,X","  225","W,,X",,,,,"31.1",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-24","   70",",,X","  100",",,X",,,,,,,,," 1206",",,X","0.21",",,0,2400","    0",",,X","3.0",",,0,","0.0","T,,0,",,,"28",",,0","12",",,0",,,"    0",",,X",,,"  135","W,,X","  135","W,,X","0.2",",,X",,,"19.5",",,X","14.1",",,X","    1",",,X",,,,,,,,,"    1",",,0",,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-25","   90",",,X","  100",",,X",,,,,,,,," 1342",",,X","0.01",",,0,2400","   20",",,X","0.1",",,0,","3.0",",,0,",,,"40",",,0","26",",,0",,,"  120",",,X",,,"  270","W,,X","  270","W,,X",,,,,"26.4",",,X","19.9",",,X","    1",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-26","   30",",,X","   30",",,X",,,,,,,,," 0042",",,X","0.00",",,0,2400","   13",",,X","0.0",",,0,","0.0","T,,0,",,,"32",",,0","15",",,0",,,"  438",",,X",,,"  360","W,,X","  360","W,,X",,,,,"13.9",",,X","8.9",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-27","   90",",,X","   90",",,X",,,,,,,,," 1906",",,X","0.00",",,0,2400","   38",",,X","0.0",",,0,","0.0",",,0,",,,"32",",,0","23",",,0",,,"  228",",,X",,,"  315","W,,X","  315","W,,X",,,,,"17.2",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-28","   90",",,X","   90",",,X",,,,,,,,," 0430",",,X","0.00","T,,0,2400","   17",",,X","0.0","T,,0,","0.0","T,,0,",,,"26",",,0","18",",,0",,,"  102",",,X",,,"  315","W,,X","  315","W,,X",,,,,"19.5",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-29","   70",",,X","   90",",,X",,,,,,,,," 1642",",,X","0.00","T,,0,2400","   25",",,X","0.0","T,,0,","0.0","T,,0,",,,"21",",,0","11",",,0",,,"  156",",,X",,,"  315","W,,X","  270","W,,X",,,,,"26.4",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-30","   90",",,X","   90",",,X",,,,,,,,," 2200",",,X","0.00","T,,0,2400","   25",",,X","0.0","T,,0,","0.0","T,,0,",,,"25",",,0","11",",,0",,,"  162",",,X",,,"  360","W,,X","   45","W,,X",,,,,"19.5",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-01-31","   70",",,X","   70",",,X",,,,,,,,," 1318",",,X","0.05",",,0,2400","   51",",,X","0.6",",,0,","1.0",",,0,",,,"23",",,0","11",",,0",,,"  312",",,X",,,"  315","W,,X","  315","W,,X",,,,,"24.2",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-01","    0",",,X","    0",",,X",,,,,,,,," 1318",",,X","0.00",",,0,2400","   98",",,X","0.0",",,0,","0.0","T,,0,",,,"21",",,0","5",",,0",,,"  588",",,X",,,"  315","W,,X","  315","W,,X",,,,,"23.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-02","   90",",,X","  100",",,X",,,,,,,,," 1436",",,X","0.00","T,,0,2400","    0",",,X","0.0","T,,0,","0.0","T,,0,",,,"22",",,0","10",",,0",,,"    0",",,X",,,"  315","W,,X","  315","W,,X",,,,,"21.9",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-03","   70",",,X","   90",",,X",,,,,,,,," 1548",",,X","0.00","T,,0,2400","   43",",,X","0.0","T,,0,","0.0","T,,0,",,,"27",",,0","7",",,0",,,"  264",",,X",,,"  360","W,,X","  360","W,,X",,,,,"20.8",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-04","   30",",,X","   50",",,X",,,,,,,,," 1024",",,X","0.00","T,,0,2400","   53",",,X","0.0","T,,0,","0.0","T,,0,",,,"27",",,0","6",",,0",,,"  330",",,X",,,"  315","W,,X","  315","W,,X",,,,,"17.2",",,X","12.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-05","   70",",,X","  100",",,X",,,,,,,,," 2018",",,X","0.00","T,,0,2400","   30",",,X","0.0","T,,0,","0.0","T,,0,",,,"30",",,0","7",",,0",,,"  186",",,X",,,"   90","W,,X","   90","W,,X",,,,,"15.0",",,X","10.1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-06","  100",",,X","  100",",,X",,,,,,,,," 0118",",,X","0.06",",,0,2400","    5",",,X","0.8",",,0,","0.0","T,,0,",,,"32",",,0","23",",,0",,,"   30",",,X",,,"   90","W,,X","   90","W,,X",,,,,"17.2",",,X","12.1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-07","   70",",,X","   40",",,X",,,,,,,,," 1224",",,X","0.00","T,,0,2400","   41",",,X","0.0","T,,0,","0.0","T,,0,",,,"30",",,0","15",",,0",,,"  258",",,X",,,"  315","W,,X","  315","W,,X",,,,,"18.3",",,X","12.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-08","   80",",,X","  100",",,X",,,,,,,,," 1630",",,X","0.00",",,0,2400","   37",",,X","0.0",",,0,","0.0","T,,0,",,,"31",",,0","11",",,0",,,"  234",",,X",,,"   90","W,,X","   45","W,,X",,,,,"10.3",",,X","6.0",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-09","   80",",,X","   90",",,X",,,,,,,,," 2006",",,X","0.00","T,,0,2400","   28",",,X","0.0","T,,0,","0.0","T,,0,",,,"34",",,0","19",",,0",,,"  180",",,X",,,"  360","W,,X","  360","W,,X",,,,,"18.3",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-10","   70",",,X","  100",",,X",,,,,,,,," 1748",",,X","0.00","T,,0,2400","    0",",,X","0.0","T,,0,","0.0","T,,0,",,,"27",",,0","12",",,0",,,"    0",",,X",,,"  225","W,,X","  225","W,,X",,,,,"18.3",",,X","12.1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-11","   80",",,X","  100",",,X",,,,,,,,," 1954",",,X","0.04",",,0,2400","    3",",,X","0.4",",,0,","0.0","T,,0,",,,"30",",,0","16",",,0",,,"   24",",,X",,,"  315","W,,X","  315","W,,X",,,,,"30.0",",,X","19.0",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-12","   10",",,X","   30",",,X",,,,,,,,," 1624",",,X","0.00",",,0,2400","   72",",,X","0.0",",,0,","0.0","T,,0,",,,"26",",,0","7",",,0",,,"  456",",,X",,,"  180","W,,X","  270","W,,X",,,,,"17.2",",,X","15.0",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-13","   20",",,X","   20",",,X",,,,,,,,," 1400",",,X","0.00",",,0,2400","  100",",,X","0.0",",,0,","0.0","T,,0,",,,"34",",,0","8",",,0",,,"  636",",,X",,,"  180","W,,X","  180","W,,X",,,,,"18.3",",,X","14.1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-14","  100",",,X","  100",",,X",,,,,,,,," 1312",",,X","0.00",",,0,2400","    2",",,X","0.0",",,0,","0.0","T,,0,",,,"39",",,0","25",",,0",,,"   12",",,X",,,"  315","W,,X","  180","W,,X",,,,,"13.9",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-15","  100",",,X","  100",",,X",,,,,,,,," 2342",",,X","0.31",",,0,2400","    0",",,X","1.0",",,0,","0.0",",,0,",,,"38",",,0","31",",,0",,,"    0",",,X",,,"  315","W,,X","  360","W,,X",,,,,"18.3",",,X","16.1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-16","   60",",,X","   70",",,X",,,,,,,,," 1706",",,X","0.11",",,0,2400","   60",",,X","1.1",",,0,","1.0",",,0,",,,"31",",,0","13",",,0",,,"  384",",,X",,,"  315","W,,X","  315","W,,X",,,,,"27.5",",,X","25.1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-17","   60",",,X","   80",",,X",,,,,,,,," 1748",",,X","0.00","T,,0,2400","   63",",,X","0.0","T,,0,","1.0",",,0,",,,"21",",,0","11",",,0",,,"  408",",,X",,,"  225","W,,X","  225","W,,X",,,,,"20.8",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-18","   20",",,X","   30",",,X",,,,,,,,," 1530",",,X","0.00",",,0,2400","   96",",,X","0.0",",,0,","1.0",",,0,",,,"31",",,0","9",",,0",,,"  624",",,X",,,"  180","W,,X","  180","W,,X",,,,,"18.3",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-19","   70",",,X","   80",",,X",,,,,,,,," 1306",",,X","0.00",",,0,2400","   54",",,X","0.0",",,0,","0.0","T,,0,",,,"47",",,0","25",",,0",,,"  354",",,X",,,"  180","W,,X","  180","W,,X",,,,,"17.2",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-20","  100",",,X","  100",",,X",,,,,,,,," 1118",",,X","0.03",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"42",",,0","35",",,0",,,"    0",",,X",,,"  180","W,,X","  135","W,,X",,,,,"15.0",",,X","13.0",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-21","  100",",,X","  100",",,X",,,,,,,,," 2136",",,X","0.36",",,0,2400","    7",",,X","0.0",",,0,","0.0",",,0,",,,"47",",,0","36",",,0",,,"   48",",,X",,,"  270","W,,X","  270","W,,X",,,,,"28.9",",,X","21.9",",,X","    1",",,X","    1",",,X","    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-22","  100",",,X","   90",",,X",,,,,,,,," 1236",",,X","0.05",",,0,2400","   12",",,X","0.0",",,0,","0.0",",,0,",,,"55",",,0","41",",,0",,,"   78",",,X",,,"  225","W,,X","  225","W,,X",,,,,"31.1",",,X","21.9",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-23","  100",",,X","  100",",,X",,,,,,,,," 1936",",,X","0.01",",,0,2400","    0",",,X","0.0",",,0,","0.0",",,0,",,,"42",",,0","38",",,0",,,"    0",",,X",,,"  225","W,,X","  225","W,,X",,,,,"20.8",",,X","15.0",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-24","  100",",,X","  100",",,X",,,,,,,,," 1424",",,X","0.00",",,0,2400","   13",",,X","0.0",",,0,","0.0",",,0,",,,"39",",,0","31",",,0",,,"   84",",,X",,,"  270","W,,X","  270","W,,X",,,,,"23.0",",,X","19.0",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-25","  100",",,X","  100",",,X",,,,,,,,," 2354",",,X","0.27",",,0,2400","    1",",,X","2.7",",,0,","0.0",",,0,",,,"37",",,0","22",",,0",,,"    6",",,X",,,"  315","W,,X","  315","W,,X",,,,,"42.5",",,X","33.1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X","    1",",,0",,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-26","   50",",,X","   20",",,X",,,,,,,,," 0112",",,X","0.01",",,0,2400","   87",",,X","0.1",",,0,","3.0",",,0,",,,"22",",,0","10",",,0",,,"  582",",,X",,,"  315","W,,X","  315","W,,X","0.2",",,X",,,"46.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-27","  100",",,X","  100",",,X",,,,,,,,," 1636",",,X","0.00","T,,0,2400","   19",",,X","0.0","T,,0,","2.0",",,0,",,,"33",",,0","22",",,0",,,"  126",",,X",,,"  315","W,,X","  315","W,,X",,,,,"33.3",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-28","   70",",,X","   70",",,X",,,,,,,,," 1536",",,X","0.13",",,0,2400","   70",",,X","2.0",",,0,","2.0",",,0,",,,"28",",,0","14",",,0",,,"  474",",,X",,,"  315","W,,X","  315","W,,X","0.2",",,X",,,"18.3",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-02-29","   40",",,X","   20",",,X",,,,,,,,," 0506",",,X","0.00","T,,0,2400","   90",",,X","0.0","T,,0,","2.0",",,0,",,,"20",",,0","9",",,0",,,"  606",",,X",,,"  315","W,,X","  315","W,,X",,,,,"23.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-03-01","   90",",,X","  100",",,X",,,,,,,,," 1612",",,X","0.03",",,0,2400","   16",",,X","0.5",",,0,","1.0",",,0,",,,"15",",,0","7",",,0",,,"  108",",,X",,,"  360","W,,X","  360","W,,X",,,,,"23.0",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-03-02","   10",",,X","   10",",,X",,,,,,,,," 1300",",,X","0.00",",,0,2400","  100",",,X","0.0",",,0,","1.0",",,0,",,,"18",",,0","0",",,0",,,"  678",",,X",,,"  315","W,,X","  315","W,,X",,,,,"24.2",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-03-03","   30",",,X","   50",",,X",,,,,,,,," 1430",",,X","0.00",",,0,2400","   88",",,X","0.0",",,0,","1.0",",,0,",,,"27",",,0","1",",,0",,,"  600",",,X",,,"  135","W,,X","  180","W,,X",,,,,"24.2",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-03-04","   90",",,X","  100",",,X",,,,,,,,," 1518",",,X","0.23",",,0,2400","   26",",,X","0.0",",,0,","1.0",",,0,",,,"41",",,0","19",",,0",,,"  180",",,X",,,"  180","W,,X","  180","W,,X",,,,,"21.9",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-03-05","  100",",,X","  100",",,X",,,,,,,,," 1218",",,X","0.30",",,0,2400","    0",",,X","0.0","T,,0,","0.0","T,,0,",,,"44",",,0","28",",,0",,,"    0",",,X",,,"  270","W,,X","  270","W,,X",,,,,"26.4",",,X","19.9",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-03-06","   80",",,X","   80",",,X",,,,,,,,," 1500",",,X","0.00",",,0,2400","   63",",,X","0.0",",,0,","0.0",",,0,",,,"39",",,0","24",",,0",,,"  438",",,X",,,"  180","W,,X","  180","W,,X",,,,,"20.8",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1980-03-07","   90",",,X","  100",",,X",,,,,,,,," 2236",",,X","0.24",",,0,2400","   10",",,X","0.0",",,0,","0.0",",,0,",,,"44",",,0","28",",,0",,,"   66",",,X",,,"  315","W,,X","  315","W,,X",,,,,"21.9",",,X","17.0",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,
